metric,value
prob_call_delayed,0.154060
prob_call_lost,0.019520
avg_delay,26.026069
avg_abs_prediction_error,30.799080
avg_rel_prediction_error,1.812529
delay_distribution,predicted_waiting,actual_waiting,error,relative_error
,0.000000,26.346363,-26.346363,-1.000000
,92.214458,55.457416,36.757042,0.662798
,92.214022,43.186782,49.027239,1.135237
,0.000000,2.777348,-2.777348,-1.000000
,0.000000,35.247012,-35.247012,-1.000000
,0.000000,24.539304,-24.539304,-1.000000
,92.217801,19.828196,72.389605,3.650842
,0.000000,11.649993,-11.649993,-1.000000
,0.000000,28.098621,-28.098621,-1.000000
,92.214186,28.065846,64.148340,2.285637
,0.000000,7.109095,-7.109095,-1.000000
,92.217464,8.879206,83.338258,9.385778
,0.000000,17.688458,-17.688458,-1.000000
,0.000000,17.106581,-17.106581,-1.000000
,92.227636,25.727176,66.500460,2.584833
,0.000000,28.938422,-28.938422,-1.000000
,92.228917,31.401865,60.827052,1.937052
,0.000000,13.996595,-13.996595,-1.000000
,0.000000,21.805792,-21.805792,-1.000000
,0.000000,5.596635,-5.596635,-1.000000
,92.227337,18.350880,73.876457,4.025772
,92.231200,37.785132,54.446068,1.440939
,0.000000,38.224131,-38.224131,-1.000000
,92.228952,19.518303,72.710649,3.725255
,0.000000,4.097456,-4.097456,-1.000000
,0.000000,23.038315,-23.038315,-1.000000
,92.229708,44.265930,47.963779,1.083537
,0.000000,65.711967,-65.711967,-1.000000
,92.225579,88.944126,3.281454,0.036893
,92.224523,58.289184,33.935339,0.582189
,92.222374,63.737840,28.484534,0.446901
,92.225195,50.525320,41.699874,0.825326
,0.000000,35.960402,-35.960402,-1.000000
,0.000000,9.910630,-9.910630,-1.000000
,0.000000,2.827236,-2.827236,-1.000000
,0.000000,6.485962,-6.485962,-1.000000
,0.000000,1.760966,-1.760966,-1.000000
,0.000000,29.969981,-29.969981,-1.000000
,0.000000,21.425179,-21.425179,-1.000000
,92.199694,41.902132,50.297562,1.200358
,92.198474,54.460013,37.738461,0.692957
,0.000000,56.104740,-56.104740,-1.000000
,0.000000,49.722293,-49.722293,-1.000000
,92.196507,49.272244,42.924264,0.871165
,0.000000,8.696176,-8.696176,-1.000000
,92.194575,15.151633,77.042941,5.084794
,0.000000,23.681201,-23.681201,-1.000000
,92.208889,20.605838,71.603051,3.474892
,0.000000,31.535931,-31.535931,-1.000000
,0.000000,21.658853,-21.658853,-1.000000
,92.189292,26.991451,65.197841,2.415500
,0.000000,1.498627,-1.498627,-1.000000
,0.000000,27.568338,-27.568338,-1.000000
,0.000000,50.109751,-50.109751,-1.000000
,0.000000,5.406328,-5.406328,-1.000000
,0.000000,19.827151,-19.827151,-1.000000
,0.000000,3.837847,-3.837847,-1.000000
,0.000000,19.565334,-19.565334,-1.000000
,92.197264,38.925850,53.271413,1.368536
,92.196589,19.862169,72.334420,3.641819
,0.000000,14.163433,-14.163433,-1.000000
,0.000000,17.679293,-17.679293,-1.000000
,0.000000,7.267941,-7.267941,-1.000000
,92.193656,29.421961,62.771695,2.133498
,0.000000,9.582083,-9.582083,-1.000000
,92.195824,42.540652,49.655173,1.167241
,0.000000,9.679772,-9.679772,-1.000000
,0.000000,26.632549,-26.632549,-1.000000
,92.202486,14.234743,77.967743,5.477285
,0.000000,1.763751,-1.763751,-1.000000
,0.000000,2.849787,-2.849787,-1.000000
,0.000000,7.658119,-7.658119,-1.000000
,0.000000,0.905801,-0.905801,-1.000000
,0.000000,32.831784,-32.831784,-1.000000
,92.188463,66.041917,26.146545,0.395908
,92.188845,86.567221,5.621624,0.064939
,92.186782,82.971974,9.214808,0.111059
,0.000000,3.966321,-3.966321,-1.000000
,0.000000,16.798574,-16.798574,-1.000000
,0.000000,12.885506,-12.885506,-1.000000
,0.000000,31.287086,-31.287086,-1.000000
,0.000000,30.341951,-30.341951,-1.000000
,92.182497,15.974311,76.208186,4.770671
,0.000000,32.335388,-32.335388,-1.000000
,0.000000,6.589795,-6.589795,-1.000000
,92.157587,38.758234,53.399353,1.377755
,0.000000,26.248629,-26.248629,-1.000000
,0.000000,18.238262,-18.238262,-1.000000
,0.000000,35.135861,-35.135861,-1.000000
,92.164661,47.788760,44.375901,0.928584
,92.162884,53.252486,38.910399,0.730678
,0.000000,36.197989,-36.197989,-1.000000
,0.000000,8.367040,-8.367040,-1.000000
,0.000000,12.321517,-12.321517,-1.000000
,92.177411,16.927407,75.250005,4.445454
,0.000000,4.840484,-4.840484,-1.000000
,0.000000,79.382336,-79.382336,-1.000000
,92.190378,64.775215,27.415163,0.423235
,0.000000,25.257684,-25.257684,-1.000000
,0.000000,35.831028,-35.831028,-1.000000
,0.000000,25.392602,-25.392602,-1.000000
,0.000000,28.385694,-28.385694,-1.000000
,0.000000,3.641181,-3.641181,-1.000000
,0.000000,1.799849,-1.799849,-1.000000
,0.000000,19.261210,-19.261210,-1.000000
,92.236053,52.819536,39.416517,0.746249
,0.000000,14.272638,-14.272638,-1.000000
,0.000000,1.338448,-1.338448,-1.000000
,0.000000,8.405717,-8.405717,-1.000000
,0.000000,13.899288,-13.899288,-1.000000
,0.000000,38.971795,-38.971795,-1.000000
,92.281170,55.694010,36.587160,0.656932
,92.279187,41.487698,50.791489,1.224254
,0.000000,55.578673,-55.578673,-1.000000
,0.000000,57.120409,-57.120409,-1.000000
,92.280307,48.726263,43.554044,0.893852
,92.278956,28.728106,63.550850,2.212149
,92.287237,17.285251,75.001986,4.339074
,0.000000,50.670657,-50.670657,-1.000000
,0.000000,13.349500,-13.349500,-1.000000
,0.000000,0.373554,-0.373554,-1.000000
,0.000000,0.839728,-0.839728,-1.000000
,0.000000,9.875980,-9.875980,-1.000000
,0.000000,7.120637,-7.120637,-1.000000
,0.000000,52.105685,-52.105685,-1.000000
,0.000000,6.401299,-6.401299,-1.000000
,0.000000,11.423480,-11.423480,-1.000000
,0.000000,3.625772,-3.625772,-1.000000
,0.000000,5.846556,-5.846556,-1.000000
,0.000000,30.126196,-30.126196,-1.000000
,0.000000,12.867538,-12.867538,-1.000000
,0.000000,21.428920,-21.428920,-1.000000
,0.000000,3.762472,-3.762472,-1.000000
,0.000000,11.621137,-11.621137,-1.000000
,0.000000,2.930752,-2.930752,-1.000000
,0.000000,23.999238,-23.999238,-1.000000
,0.000000,0.216622,-0.216622,-1.000000
,0.000000,12.588279,-12.588279,-1.000000
,0.000000,39.467828,-39.467828,-1.000000
,0.000000,46.153709,-46.153709,-1.000000
,92.239290,37.828774,54.410516,1.438337
,0.000000,5.790875,-5.790875,-1.000000
,92.237063,14.466306,77.770757,5.375993
,0.000000,2.634845,-2.634845,-1.000000
,0.000000,25.862642,-25.862642,-1.000000
,0.000000,12.208579,-12.208579,-1.000000
,92.232950,61.475180,30.757770,0.500328
,92.241141,39.860423,52.380718,1.314103
,0.000000,40.886562,-40.886562,-1.000000
,0.000000,16.209908,-16.209908,-1.000000
,0.000000,39.381529,-39.381529,-1.000000
,92.247279,35.698628,56.548651,1.584057
,92.253214,24.426230,67.826984,2.776809
,0.000000,10.138034,-10.138034,-1.000000
,0.000000,24.488616,-24.488616,-1.000000
,0.000000,3.436735,-3.436735,-1.000000
,0.000000,16.902496,-16.902496,-1.000000
,0.000000,61.547879,-61.547879,-1.000000
,92.246747,27.148345,65.098402,2.397877
,0.000000,31.802201,-31.802201,-1.000000
,0.000000,16.823035,-16.823035,-1.000000
,0.000000,47.725289,-47.725289,-1.000000
,92.259363,46.561361,45.698002,0.981458
,0.000000,6.699809,-6.699809,-1.000000
,0.000000,14.749614,-14.749614,-1.000000
,0.000000,14.654183,-14.654183,-1.000000
,0.000000,5.635374,-5.635374,-1.000000
,0.000000,7.089838,-7.089838,-1.000000
,0.000000,10.916710,-10.916710,-1.000000
,0.000000,26.332628,-26.332628,-1.000000
,0.000000,7.379135,-7.379135,-1.000000
,0.000000,1.620425,-1.620425,-1.000000
,0.000000,57.396313,-57.396313,-1.000000
,92.221330,45.035706,47.185624,1.047738
,0.000000,38.405702,-38.405702,-1.000000
,0.000000,19.798417,-19.798417,-1.000000
,0.000000,40.514028,-40.514028,-1.000000
,92.233693,29.227534,63.006159,2.155712
,0.000000,48.989029,-48.989029,-1.000000
,92.230992,45.392271,46.838721,1.031866
,0.000000,42.329191,-42.329191,-1.000000
,0.000000,1.828572,-1.828572,-1.000000
,0.000000,5.905200,-5.905200,-1.000000
,0.000000,26.584697,-26.584697,-1.000000
,0.000000,46.173200,-46.173200,-1.000000
,0.000000,33.215374,-33.215374,-1.000000
,0.000000,9.135082,-9.135082,-1.000000
,0.000000,17.640772,-17.640772,-1.000000
,0.000000,4.131929,-4.131929,-1.000000
,0.000000,18.923079,-18.923079,-1.000000
,0.000000,30.993751,-30.993751,-1.000000
,92.209526,9.491006,82.718520,8.715464
,0.000000,14.555457,-14.555457,-1.000000
,0.000000,19.573303,-19.573303,-1.000000
,0.000000,7.514014,-7.514014,-1.000000
,0.000000,37.708045,-37.708045,-1.000000
,92.211312,48.735201,43.476110,0.892088
,0.000000,4.963308,-4.963308,-1.000000
,0.000000,5.518659,-5.518659,-1.000000
,0.000000,31.526604,-31.526604,-1.000000
,0.000000,2.005175,-2.005175,-1.000000
,0.000000,28.881301,-28.881301,-1.000000
,0.000000,33.524432,-33.524432,-1.000000
,0.000000,11.977240,-11.977240,-1.000000
,92.211980,36.481475,55.730505,1.527638
,0.000000,5.880979,-5.880979,-1.000000
,0.000000,9.563323,-9.563323,-1.000000
,0.000000,5.353440,-5.353440,-1.000000
,0.000000,70.658940,-70.658940,-1.000000
,92.209662,68.335422,23.874240,0.349368
,0.000000,6.617100,-6.617100,-1.000000
,0.000000,4.560435,-4.560435,-1.000000
,0.000000,36.118881,-36.118881,-1.000000
,92.223412,59.814207,32.409205,0.541831
,0.000000,19.465741,-19.465741,-1.000000
,0.000000,14.664432,-14.664432,-1.000000
,0.000000,26.249616,-26.249616,-1.000000
,0.000000,7.054003,-7.054003,-1.000000
,0.000000,17.147793,-17.147793,-1.000000
,0.000000,17.441043,-17.441043,-1.000000
,0.000000,16.653845,-16.653845,-1.000000
,92.215862,53.832012,38.383850,0.713030
,92.215817,51.386500,40.829317,0.794553
,0.000000,44.167873,-44.167873,-1.000000
,0.000000,25.257220,-25.257220,-1.000000
,0.000000,10.191758,-10.191758,-1.000000
,0.000000,12.199986,-12.199986,-1.000000
,0.000000,27.661473,-27.661473,-1.000000
,92.198586,25.520298,66.678288,2.612755
,92.197074,24.778428,67.418646,2.720860
,0.000000,0.638350,-0.638350,-1.000000
,0.000000,11.720842,-11.720842,-1.000000
,92.191973,30.619244,61.572729,2.010916
,0.000000,4.292166,-4.292166,-1.000000
,0.000000,1.264759,-1.264759,-1.000000
,0.000000,32.744114,-32.744114,-1.000000
,92.176574,27.341028,64.835546,2.371365
,0.000000,16.570723,-16.570723,-1.000000
,0.000000,10.814830,-10.814830,-1.000000
,0.000000,11.872370,-11.872370,-1.000000
,92.167844,18.498187,73.669656,3.982534
,0.000000,35.618660,-35.618660,-1.000000
,0.000000,40.695753,-40.695753,-1.000000
,92.163520,59.629649,32.533871,0.545599
,92.162981,59.132044,33.030937,0.558596
,92.161269,41.510086,50.651183,1.220214
,0.000000,10.701151,-10.701151,-1.000000
,0.000000,5.684905,-5.684905,-1.000000
,0.000000,2.149143,-2.149143,-1.000000
,0.000000,4.302034,-4.302034,-1.000000
,92.170590,29.205659,62.964931,2.155915
,0.000000,18.129336,-18.129336,-1.000000
,0.000000,43.600297,-43.600297,-1.000000
,0.000000,7.088746,-7.088746,-1.000000
,0.000000,40.883176,-40.883176,-1.000000
,0.000000,29.368821,-29.368821,-1.000000
,0.000000,6.365836,-6.365836,-1.000000
,0.000000,43.557504,-43.557504,-1.000000
,92.181499,27.587060,64.594439,2.341476
,0.000000,32.678495,-32.678495,-1.000000
,0.000000,4.986623,-4.986623,-1.000000
,0.000000,12.990274,-12.990274,-1.000000
,0.000000,48.296326,-48.296326,-1.000000
,0.000000,60.289287,-60.289287,-1.000000
,92.183946,54.900269,37.283677,0.679116
,0.000000,26.974690,-26.974690,-1.000000
,0.000000,3.634759,-3.634759,-1.000000
,0.000000,23.179396,-23.179396,-1.000000
,92.213476,31.086992,61.126483,1.966304
,92.211298,45.454027,46.757271,1.028672
,0.000000,36.058491,-36.058491,-1.000000
,0.000000,2.534089,-2.534089,-1.000000
,0.000000,16.841442,-16.841442,-1.000000
,0.000000,18.092031,-18.092031,-1.000000
,0.000000,37.798593,-37.798593,-1.000000
,92.204675,35.274278,56.930396,1.613935
,0.000000,11.406473,-11.406473,-1.000000
,92.191680,2.449482,89.742198,36.637214
,0.000000,12.320909,-12.320909,-1.000000
,0.000000,11.135305,-11.135305,-1.000000
,0.000000,0.325583,-0.325583,-1.000000
,0.000000,5.455672,-5.455672,-1.000000
,0.000000,33.343460,-33.343460,-1.000000
,92.186418,10.574482,81.611936,7.717819
,0.000000,17.037766,-17.037766,-1.000000
,0.000000,49.057069,-49.057069,-1.000000
,92.203083,44.702231,47.500852,1.062606
,0.000000,24.836606,-24.836606,-1.000000
,92.200832,31.139089,61.061742,1.960935
,0.000000,0.697811,-0.697811,-1.000000
,0.000000,2.944416,-2.944416,-1.000000
,0.000000,15.364145,-15.364145,-1.000000
,92.206048,29.661867,62.544181,2.108572
,0.000000,6.753107,-6.753107,-1.000000
,0.000000,20.810893,-20.810893,-1.000000
,92.205774,50.317881,41.887893,0.832465
,0.000000,18.787197,-18.787197,-1.000000
,0.000000,18.786644,-18.786644,-1.000000
,0.000000,13.100185,-13.100185,-1.000000
,0.000000,21.618162,-21.618162,-1.000000
,0.000000,6.081703,-6.081703,-1.000000
,0.000000,2.015152,-2.015152,-1.000000
,0.000000,7.764102,-7.764102,-1.000000
,0.000000,22.722245,-22.722245,-1.000000
,0.000000,33.709787,-33.709787,-1.000000
,0.000000,17.431295,-17.431295,-1.000000
,92.223097,30.264233,61.958864,2.047264
,0.000000,0.743852,-0.743852,-1.000000
,0.000000,22.707635,-22.707635,-1.000000
,0.000000,20.212581,-20.212581,-1.000000
,92.213684,2.187073,90.026611,41.163063
,0.000000,26.991105,-26.991105,-1.000000
,92.200042,26.283606,65.916435,2.507892
,0.000000,8.903140,-8.903140,-1.000000
,0.000000,21.980504,-21.980504,-1.000000
,0.000000,12.002058,-12.002058,-1.000000
,0.000000,30.171094,-30.171094,-1.000000
,0.000000,48.910621,-48.910621,-1.000000
,92.181363,2.446085,89.735278,36.685264
,0.000000,30.150339,-30.150339,-1.000000
,0.000000,57.832522,-57.832522,-1.000000
,92.178148,54.846408,37.331740,0.680660
,0.000000,9.741754,-9.741754,-1.000000
,0.000000,13.041943,-13.041943,-1.000000
,92.192597,33.865239,58.327359,1.722337
,0.000000,43.220660,-43.220660,-1.000000
,0.000000,1.401156,-1.401156,-1.000000
,0.000000,40.640502,-40.640502,-1.000000
,92.189597,56.036364,36.153233,0.645175
,92.188595,31.794838,60.393757,1.899483
,0.000000,34.917153,-34.917153,-1.000000
,92.198981,31.649929,60.549052,1.913086
,0.000000,33.956915,-33.956915,-1.000000
,92.194231,36.409529,55.784702,1.532146
,0.000000,40.843393,-40.843393,-1.000000
,92.183451,15.768980,76.414472,4.845873
,0.000000,3.767308,-3.767308,-1.000000
,0.000000,20.889312,-20.889312,-1.000000
,0.000000,17.280002,-17.280002,-1.000000
,92.178594,37.751953,54.426640,1.441691
,0.000000,11.032049,-11.032049,-1.000000
,0.000000,18.604016,-18.604016,-1.000000
,92.180652,40.723827,51.456825,1.263556
,0.000000,34.820103,-34.820103,-1.000000
,92.179886,3.554825,88.625061,24.930920
,0.000000,10.450429,-10.450429,-1.000000
,92.178793,14.312551,77.866242,5.440417
,0.000000,6.904350,-6.904350,-1.000000
,0.000000,4.501662,-4.501662,-1.000000
,0.000000,59.650355,-59.650355,-1.000000
,0.000000,20.651090,-20.651090,-1.000000
,0.000000,31.467104,-31.467104,-1.000000
,92.202735,44.592574,47.610161,1.067670
,92.201856,30.372255,61.829600,2.035726
,0.000000,11.505884,-11.505884,-1.000000
,0.000000,4.625436,-4.625436,-1.000000
,0.000000,23.014873,-23.014873,-1.000000
,92.207353,24.506154,67.701199,2.762620
,0.000000,71.186910,-71.186910,-1.000000
,92.203794,106.078313,-13.874519,-0.130795
,92.203531,42.155650,50.047881,1.187216
,92.210316,35.080097,57.130219,1.628565
,92.212034,46.412806,45.799228,0.986780
,92.211708,40.454693,51.757015,1.279382
,0.000000,44.135553,-44.135553,-1.000000
,92.225080,21.806404,70.418676,3.229266
,0.000000,47.618145,-47.618145,-1.000000
,0.000000,0.758668,-0.758668,-1.000000
,0.000000,0.874612,-0.874612,-1.000000
,0.000000,2.846025,-2.846025,-1.000000
,0.000000,38.924409,-38.924409,-1.000000
,0.000000,29.796882,-29.796882,-1.000000
,92.243103,13.102895,79.140208,6.039902
,0.000000,4.616657,-4.616657,-1.000000
,0.000000,10.937269,-10.937269,-1.000000
,0.000000,11.304122,-11.304122,-1.000000
,0.000000,3.973527,-3.973527,-1.000000
,0.000000,30.006089,-30.006089,-1.000000
,92.230511,36.083514,56.146997,1.556029
,92.228226,15.825385,76.402841,4.827866
,0.000000,1.145568,-1.145568,-1.000000
,0.000000,22.846627,-22.846627,-1.000000
,92.248303,7.732772,84.515531,10.929526
,0.000000,30.736351,-30.736351,-1.000000
,92.245426,88.665134,3.580293,0.040380
,92.250368,37.897753,54.352615,1.434191
,0.000000,8.932346,-8.932346,-1.000000
,0.000000,29.112057,-29.112057,-1.000000
,92.250105,29.610346,62.639758,2.115469
,0.000000,20.289264,-20.289264,-1.000000
,0.000000,18.284581,-18.284581,-1.000000
,0.000000,44.150908,-44.150908,-1.000000
,92.214799,27.776831,64.437968,2.319846
,0.000000,10.389054,-10.389054,-1.000000
,0.000000,9.190837,-9.190837,-1.000000
,0.000000,34.370760,-34.370760,-1.000000
,92.219435,30.620023,61.599412,2.011736
,92.218759,14.867194,77.351565,5.202835
,0.000000,10.181543,-10.181543,-1.000000
,0.000000,8.508637,-8.508637,-1.000000
,0.000000,28.225446,-28.225446,-1.000000
,0.000000,5.532808,-5.532808,-1.000000
,0.000000,11.243641,-11.243641,-1.000000
,0.000000,1.017483,-1.017483,-1.000000
,0.000000,59.570035,-59.570035,-1.000000
,92.211813,50.947027,41.264786,0.809955
,92.211079,22.800830,69.410249,3.044198
,92.211129,20.053591,72.157538,3.598235
,92.218813,25.202991,67.015822,2.659042
,0.000000,36.637328,-36.637328,-1.000000
,92.215850,39.826818,52.389032,1.315421
,0.000000,2.076724,-2.076724,-1.000000
,0.000000,22.521356,-22.521356,-1.000000
,0.000000,24.317439,-24.317439,-1.000000
,92.220388,16.003076,76.217312,4.762666
,0.000000,24.098167,-24.098167,-1.000000
,0.000000,13.054731,-13.054731,-1.000000
,0.000000,31.530910,-31.530910,-1.000000
,92.202882,28.271136,63.931746,2.261379
,0.000000,6.763539,-6.763539,-1.000000
,0.000000,19.162066,-19.162066,-1.000000
,0.000000,3.576535,-3.576535,-1.000000
,0.000000,10.096808,-10.096808,-1.000000
,0.000000,18.273106,-18.273106,-1.000000
,92.206626,19.319754,72.886872,3.772660
,92.207902,62.216415,29.991487,0.482051
,92.207361,17.903068,74.304293,4.150367
,0.000000,24.740642,-24.740642,-1.000000
,0.000000,9.329653,-9.329653,-1.000000
,0.000000,4.264199,-4.264199,-1.000000
,0.000000,34.426027,-34.426027,-1.000000
,0.000000,46.407428,-46.407428,-1.000000
,92.217209,55.014883,37.202327,0.676223
,0.000000,7.275645,-7.275645,-1.000000
,0.000000,39.569939,-39.569939,-1.000000
,0.000000,14.767739,-14.767739,-1.000000
,0.000000,1.056467,-1.056467,-1.000000
,0.000000,26.250031,-26.250031,-1.000000
,92.237334,25.576101,66.661233,2.606388
,0.000000,24.895000,-24.895000,-1.000000
,92.235302,27.754163,64.481139,2.323296
,0.000000,4.840349,-4.840349,-1.000000
,0.000000,0.178537,-0.178537,-1.000000
,0.000000,10.024795,-10.024795,-1.000000
,0.000000,18.332228,-18.332228,-1.000000
,0.000000,5.221252,-5.221252,-1.000000
,0.000000,3.099425,-3.099425,-1.000000
,0.000000,33.709904,-33.709904,-1.000000
,92.217477,45.776146,46.441332,1.014531
,0.000000,7.970017,-7.970017,-1.000000
,92.218731,14.141161,78.077570,5.521298
,92.218500,12.169563,80.048937,6.577799
,0.000000,8.852897,-8.852897,-1.000000
,0.000000,59.736137,-59.736137,-1.000000
,0.000000,34.029040,-34.029040,-1.000000
,92.222193,17.251463,74.970730,4.345761
,0.000000,47.091776,-47.091776,-1.000000
,92.228835,50.441729,41.787107,0.828423
,0.000000,26.817252,-26.817252,-1.000000
,0.000000,30.348682,-30.348682,-1.000000
,92.224062,45.011234,47.212829,1.048912
,0.000000,25.130314,-25.130314,-1.000000
,0.000000,6.659399,-6.659399,-1.000000
,0.000000,23.344911,-23.344911,-1.000000
,0.000000,50.452438,-50.452438,-1.000000
,0.000000,14.657955,-14.657955,-1.000000
,0.000000,19.163631,-19.163631,-1.000000
,92.229541,30.939516,61.290024,1.980963
,0.000000,12.410468,-12.410468,-1.000000
,92.235276,65.794351,26.440926,0.401872
,0.000000,6.713792,-6.713792,-1.000000
,0.000000,21.140255,-21.140255,-1.000000
,92.228433,49.509798,42.718635,0.862832
,0.000000,12.563988,-12.563988,-1.000000
,0.000000,7.613581,-7.613581,-1.000000
,0.000000,7.935852,-7.935852,-1.000000
,92.225607,30.141823,62.083784,2.059722
,92.227354,57.435322,34.792032,0.605760
,0.000000,1.101860,-1.101860,-1.000000
,0.000000,27.206764,-27.206764,-1.000000
,92.244982,23.379022,68.865960,2.945630
,0.000000,30.995448,-30.995448,-1.000000
,92.252192,42.112222,50.139970,1.190627
,92.250162,31.872490,60.377673,1.894351
,92.249417,43.127761,49.121656,1.138980
,0.000000,18.489351,-18.489351,-1.000000
,0.000000,3.580296,-3.580296,-1.000000
,0.000000,3.799203,-3.799203,-1.000000
,0.000000,34.300058,-34.300058,-1.000000
,0.000000,35.626243,-35.626243,-1.000000
,0.000000,29.031920,-29.031920,-1.000000
,0.000000,36.632718,-36.632718,-1.000000
,0.000000,21.217186,-21.217186,-1.000000
,0.000000,40.607813,-40.607813,-1.000000
,92.242241,57.274920,34.967321,0.610517
,92.249767,42.161034,50.088733,1.188034
,0.000000,32.972374,-32.972374,-1.000000
,0.000000,4.163818,-4.163818,-1.000000
,0.000000,26.374964,-26.374964,-1.000000
,0.000000,10.714429,-10.714429,-1.000000
,0.000000,23.508038,-23.508038,-1.000000
,0.000000,1.066026,-1.066026,-1.000000
,0.000000,25.962406,-25.962406,-1.000000
,0.000000,0.072344,-0.072344,-1.000000
,0.000000,6.326654,-6.326654,-1.000000
,0.000000,27.343165,-27.343165,-1.000000
,0.000000,39.864895,-39.864895,-1.000000
,92.258185,39.635113,52.623072,1.327688
,92.257593,36.356834,55.900759,1.537558
,92.256041,32.323476,59.932565,1.854150
,92.259288,38.231108,54.028179,1.413199
,0.000000,22.438337,-22.438337,-1.000000
,0.000000,27.556776,-27.556776,-1.000000
,92.274449,25.941739,66.332711,2.556988
,92.273391,25.399968,66.873422,2.632815
,0.000000,5.245450,-5.245450,-1.000000
,0.000000,2.122596,-2.122596,-1.000000
,0.000000,2.988997,-2.988997,-1.000000
,0.000000,17.340705,-17.340705,-1.000000
,0.000000,10.038088,-10.038088,-1.000000
,0.000000,7.675802,-7.675802,-1.000000
,0.000000,28.343011,-28.343011,-1.000000
,0.000000,47.030245,-47.030245,-1.000000
,92.211708,38.757907,53.453801,1.379171
,92.214585,68.807086,23.407499,0.340190
,0.000000,18.748097,-18.748097,-1.000000
,0.000000,9.634502,-9.634502,-1.000000
,0.000000,26.465649,-26.465649,-1.000000
,92.233112,30.037393,62.195720,2.070610
,0.000000,10.658410,-10.658410,-1.000000
,92.229262,61.753823,30.475438,0.493499
,92.229938,39.917648,52.312290,1.310505
,0.000000,46.286546,-46.286546,-1.000000
,92.229145,42.539624,49.689521,1.168076
,92.229495,27.164734,65.064762,2.395192
,92.232957,15.691293,76.541664,4.877970
,92.240432,27.463680,64.776752,2.358633
,0.000000,14.213471,-14.213471,-1.000000
,0.000000,12.713298,-12.713298,-1.000000
,0.000000,13.729726,-13.729726,-1.000000
,0.000000,6.682163,-6.682163,-1.000000
,0.000000,7.122645,-7.122645,-1.000000
,0.000000,9.557726,-9.557726,-1.000000
,0.000000,21.072770,-21.072770,-1.000000
,0.000000,10.052928,-10.052928,-1.000000
,92.185514,48.419965,43.765550,0.903874
,92.189108,40.714537,51.474570,1.264280
,0.000000,2.497079,-2.497079,-1.000000
,0.000000,2.616815,-2.616815,-1.000000
,0.000000,10.908343,-10.908343,-1.000000
,92.202178,69.455622,22.746556,0.327498
,92.200993,48.751192,43.449801,0.891256
,0.000000,38.734571,-38.734571,-1.000000
,0.000000,47.299439,-47.299439,-1.000000
,92.209735,13.348903,78.860832,5.907664
,0.000000,7.701320,-7.701320,-1.000000
,0.000000,53.405740,-53.405740,-1.000000
,92.218647,19.484219,72.734428,3.732992
,0.000000,7.169603,-7.169603,-1.000000
,92.222423,30.917707,61.304716,1.982835
,0.000000,15.880439,-15.880439,-1.000000
,0.000000,19.968509,-19.968509,-1.000000
,92.218035,20.397816,71.820218,3.520976
,92.217923,24.561201,67.656722,2.754618
,0.000000,10.343642,-10.343642,-1.000000
,0.000000,0.084018,-0.084018,-1.000000
,0.000000,18.126881,-18.126881,-1.000000
,0.000000,13.633872,-13.633872,-1.000000
,92.208096,11.411853,80.796243,7.080028
,0.000000,35.628685,-35.628685,-1.000000
,92.207548,69.174788,23.032760,0.332965
,92.210069,19.658971,72.551098,3.690483
,92.212064,32.509860,59.702203,1.836434
,0.000000,10.971005,-10.971005,-1.000000
,0.000000,37.438707,-37.438707,-1.000000
,92.213103,103.203511,-10.990407,-0.106493
,92.220528,108.404320,-16.183792,-0.149291
,92.219760,28.013171,64.206588,2.292014
,0.000000,11.358996,-11.358996,-1.000000
,0.000000,22.253260,-22.253260,-1.000000
,0.000000,1.520722,-1.520722,-1.000000
,0.000000,7.728249,-7.728249,-1.000000
,0.000000,9.002969,-9.002969,-1.000000
,0.000000,5.157704,-5.157704,-1.000000
,0.000000,6.738782,-6.738782,-1.000000
,0.000000,1.072462,-1.072462,-1.000000
,0.000000,6.526192,-6.526192,-1.000000
,0.000000,0.260288,-0.260288,-1.000000
,0.000000,7.147414,-7.147414,-1.000000
,0.000000,15.410763,-15.410763,-1.000000
,92.217076,24.601279,67.615796,2.748467
,92.215698,23.039464,69.176234,3.002510
,0.000000,11.709359,-11.709359,-1.000000
,92.189608,21.255340,70.934268,3.337245
,0.000000,22.014304,-22.014304,-1.000000
,0.000000,18.267200,-18.267200,-1.000000
,0.000000,20.817113,-20.817113,-1.000000
,92.210248,17.366067,74.844181,4.309795
,0.000000,18.753788,-18.753788,-1.000000
,92.197923,42.459593,49.738330,1.171427
,0.000000,38.770379,-38.770379,-1.000000
,92.201855,45.401479,46.800376,1.030812
,0.000000,17.921211,-17.921211,-1.000000
,0.000000,3.715819,-3.715819,-1.000000
,0.000000,21.561120,-21.561120,-1.000000
,0.000000,42.677974,-42.677974,-1.000000
,92.207421,44.281545,47.925876,1.082299
,0.000000,15.623633,-15.623633,-1.000000
,0.000000,3.405600,-3.405600,-1.000000
,0.000000,47.363593,-47.363593,-1.000000
,92.211176,46.890487,45.320689,0.966522
,0.000000,40.074937,-40.074937,-1.000000
,92.219198,50.717421,41.501777,0.818294
,0.000000,2.460882,-2.460882,-1.000000
,0.000000,3.010579,-3.010579,-1.000000
,92.201519,18.696909,73.504610,3.931378
,0.000000,0.217748,-0.217748,-1.000000
,0.000000,8.385491,-8.385491,-1.000000
,92.189003,17.506906,74.682096,4.265865
