actual_delay,predicted_delay,absolute_error,relative_error
1.705542,0.000000,1.705542,1.000000
12.512694,0.000000,12.512694,1.000000
34.598562,0.000000,34.598562,1.000000
29.349202,0.000000,29.349202,1.000000
9.582606,0.000000,9.582606,1.000000
8.836200,0.000000,8.836200,1.000000
2.797072,0.000000,2.797072,1.000000
9.747339,0.000000,9.747339,1.000000
4.665877,0.000000,4.665877,1.000000
13.948066,0.000000,13.948066,1.000000
16.802027,0.000000,16.802027,1.000000
25.458081,0.000000,25.458081,1.000000
3.671069,0.000000,3.671069,1.000000
0.765670,0.000000,0.765670,1.000000
37.259293,0.000000,37.259293,1.000000
13.704726,0.000000,13.704726,1.000000
18.941325,0.000000,18.941325,1.000000
7.928046,0.000000,7.928046,1.000000
25.625450,0.000000,25.625450,1.000000
8.243629,0.000000,8.243629,1.000000
93.626440,0.000000,93.626440,1.000000
42.970721,25.852901,17.117820,0.398360
4.157967,0.000000,4.157967,1.000000
20.402071,0.000000,20.402071,1.000000
4.343531,25.861357,21.517826,4.953994
8.857657,0.000000,8.857657,1.000000
47.786287,25.857748,21.928539,0.458888
38.518821,0.000000,38.518821,1.000000
25.761048,25.858408,0.097359,0.003779
13.089962,0.000000,13.089962,1.000000
49.143118,0.000000,49.143118,1.000000
60.506078,25.858380,34.647697,0.572632
120.337167,25.861493,94.475674,0.785091
87.134554,25.866123,61.268431,0.703147
43.160154,25.878748,17.281407,0.400402
27.046691,25.886933,1.159758,0.042880
0.845891,0.000000,0.845891,1.000000
10.876100,0.000000,10.876100,1.000000
16.812595,0.000000,16.812595,1.000000
12.619857,0.000000,12.619857,1.000000
10.594288,0.000000,10.594288,1.000000
5.909546,0.000000,5.909546,1.000000
9.528139,0.000000,9.528139,1.000000
4.899596,0.000000,4.899596,1.000000
20.589100,0.000000,20.589100,1.000000
11.191468,25.871377,14.679909,1.311705
29.444453,25.870672,3.573781,0.121374
56.473947,25.868714,30.605233,0.541935
31.528433,25.869191,5.659242,0.179496
15.201004,25.873272,10.672268,0.702076
41.617348,0.000000,41.617348,1.000000
7.714722,0.000000,7.714722,1.000000
7.996998,0.000000,7.996998,1.000000
42.475082,25.872282,16.602800,0.390883
42.456560,25.869899,16.586660,0.390674
34.544473,25.872112,8.672360,0.251049
29.528570,0.000000,29.528570,1.000000
31.040231,0.000000,31.040231,1.000000
48.757200,0.000000,48.757200,1.000000
2.091385,0.000000,2.091385,1.000000
31.756593,0.000000,31.756593,1.000000
1.063166,0.000000,1.063166,1.000000
7.268802,0.000000,7.268802,1.000000
1.809362,0.000000,1.809362,1.000000
19.071569,0.000000,19.071569,1.000000
11.857645,0.000000,11.857645,1.000000
19.226090,0.000000,19.226090,1.000000
13.890395,0.000000,13.890395,1.000000
29.335701,0.000000,29.335701,1.000000
29.784279,0.000000,29.784279,1.000000
18.509238,0.000000,18.509238,1.000000
12.252867,0.000000,12.252867,1.000000
45.993411,0.000000,45.993411,1.000000
10.126888,0.000000,10.126888,1.000000
15.795690,0.000000,15.795690,1.000000
13.588077,0.000000,13.588077,1.000000
11.105689,0.000000,11.105689,1.000000
16.060910,0.000000,16.060910,1.000000
69.759025,0.000000,69.759025,1.000000
72.311638,25.855638,46.456000,0.642442
66.029865,25.861469,40.168395,0.608337
10.293111,25.867638,15.574527,1.513102
25.007218,0.000000,25.007218,1.000000
42.553165,25.870903,16.682263,0.392033
56.186821,25.870788,30.316033,0.539558
4.631101,0.000000,4.631101,1.000000
5.322207,25.877025,20.554818,3.862085
30.161698,0.000000,30.161698,1.000000
6.412356,25.871479,19.459123,3.034629
49.500951,25.872048,23.628903,0.477342
44.047397,25.869467,18.177930,0.412690
5.815182,25.872601,20.057419,3.449147
7.432457,0.000000,7.432457,1.000000
53.454638,25.872352,27.582286,0.515994
15.913698,25.869907,9.956209,0.625638
59.447308,0.000000,59.447308,1.000000
69.461118,25.872243,43.588874,0.627529
30.017449,25.876693,4.140756,0.137945
16.829528,0.000000,16.829528,1.000000
133.057986,0.000000,133.057986,1.000000
114.923662,25.881816,89.041846,0.774791
29.217460,0.000000,29.217460,1.000000
9.410704,0.000000,9.410704,1.000000
7.840436,0.000000,7.840436,1.000000
29.433375,0.000000,29.433375,1.000000
6.522850,0.000000,6.522850,1.000000
13.829216,0.000000,13.829216,1.000000
26.722953,0.000000,26.722953,1.000000
12.871879,0.000000,12.871879,1.000000
11.974780,25.900078,13.925299,1.162886
28.547045,0.000000,28.547045,1.000000
42.513285,0.000000,42.513285,1.000000
65.812867,25.896863,39.916004,0.606508
32.291336,0.000000,32.291336,1.000000
12.761678,25.904338,13.142660,1.029854
4.167614,0.000000,4.167614,1.000000
37.492680,0.000000,37.492680,1.000000
16.030139,25.900572,9.870433,0.615742
4.848709,0.000000,4.848709,1.000000
18.605279,0.000000,18.605279,1.000000
50.513812,25.898019,24.615793,0.487308
17.869569,25.897055,8.027486,0.449227
9.217990,0.000000,9.217990,1.000000
49.928399,0.000000,49.928399,1.000000
6.549147,0.000000,6.549147,1.000000
2.846101,0.000000,2.846101,1.000000
8.753639,0.000000,8.753639,1.000000
3.766133,0.000000,3.766133,1.000000
28.339628,25.892357,2.447272,0.086355
54.752444,0.000000,54.752444,1.000000
76.454086,25.889760,50.564326,0.661369
17.492459,0.000000,17.492459,1.000000
11.086545,0.000000,11.086545,1.000000
54.674662,0.000000,54.674662,1.000000
62.608861,25.897175,36.711686,0.586366
67.650422,0.000000,67.650422,1.000000
120.190417,25.905809,94.284608,0.784460
7.765699,0.000000,7.765699,1.000000
14.153768,0.000000,14.153768,1.000000
17.285888,0.000000,17.285888,1.000000
55.422515,25.919795,29.502721,0.532324
47.128866,25.918657,21.210209,0.450047
23.924933,0.000000,23.924933,1.000000
24.133758,0.000000,24.133758,1.000000
31.353529,0.000000,31.353529,1.000000
31.627304,25.924838,5.702466,0.180302
32.901416,0.000000,32.901416,1.000000
41.380388,25.926303,15.454085,0.373464
52.505210,0.000000,52.505210,1.000000
10.442316,0.000000,10.442316,1.000000
15.986034,0.000000,15.986034,1.000000
35.700026,0.000000,35.700026,1.000000
22.227379,25.929406,3.702027,0.166553
4.757369,0.000000,4.757369,1.000000
41.633065,25.930204,15.702861,0.377173
56.969635,25.927420,31.042216,0.544891
63.474873,25.929485,37.545389,0.591500
34.596213,25.933566,8.662647,0.250393
11.160753,0.000000,11.160753,1.000000
30.464767,0.000000,30.464767,1.000000
92.551748,25.937697,66.614051,0.719749
30.705309,25.938291,4.767017,0.155251
0.943334,0.000000,0.943334,1.000000
45.649286,0.000000,45.649286,1.000000
107.768324,25.944384,81.823939,0.759258
73.339144,25.946972,47.392171,0.646206
26.536981,0.000000,26.536981,1.000000
3.171831,0.000000,3.171831,1.000000
2.758775,0.000000,2.758775,1.000000
25.073915,0.000000,25.073915,1.000000
24.895774,25.957976,1.062202,0.042666
34.589764,0.000000,34.589764,1.000000
37.464630,25.957721,11.506909,0.307141
47.935832,25.958854,21.976978,0.458467
38.873852,25.960363,12.913489,0.332190
11.165500,0.000000,11.165500,1.000000
9.325246,0.000000,9.325246,1.000000
6.674977,0.000000,6.674977,1.000000
5.898128,0.000000,5.898128,1.000000
16.161463,0.000000,16.161463,1.000000
27.403710,0.000000,27.403710,1.000000
4.443032,0.000000,4.443032,1.000000
4.713375,0.000000,4.713375,1.000000
5.706907,25.951746,20.244839,3.547428
42.222054,0.000000,42.222054,1.000000
34.794298,25.946312,8.847985,0.254294
38.773998,25.948444,12.825553,0.330777
31.695598,0.000000,31.695598,1.000000
30.761487,25.951282,4.810205,0.156371
12.894904,0.000000,12.894904,1.000000
27.482308,0.000000,27.482308,1.000000
18.349441,0.000000,18.349441,1.000000
3.507057,0.000000,3.507057,1.000000
2.623460,0.000000,2.623460,1.000000
20.600768,0.000000,20.600768,1.000000
32.243065,0.000000,32.243065,1.000000
34.738637,0.000000,34.738637,1.000000
25.633438,25.944297,0.310860,0.012127
0.968350,0.000000,0.968350,1.000000
5.032086,0.000000,5.032086,1.000000
27.204784,0.000000,27.204784,1.000000
27.938950,25.939408,1.999542,0.071568
24.392003,0.000000,24.392003,1.000000
31.193993,0.000000,31.193993,1.000000
3.289012,0.000000,3.289012,1.000000
0.757076,0.000000,0.757076,1.000000
37.533309,0.000000,37.533309,1.000000
62.829103,25.934071,36.895032,0.587228
40.746299,25.935586,14.810714,0.363486
51.781132,0.000000,51.781132,1.000000
40.248899,0.000000,40.248899,1.000000
81.770175,25.945710,55.824465,0.682700
72.688682,25.947577,46.741105,0.643031
16.224334,25.954862,9.730528,0.599749
7.793598,0.000000,7.793598,1.000000
5.860806,0.000000,5.860806,1.000000
2.704296,0.000000,2.704296,1.000000
5.882444,0.000000,5.882444,1.000000
10.903290,0.000000,10.903290,1.000000
19.740693,0.000000,19.740693,1.000000
19.629019,0.000000,19.629019,1.000000
19.362467,25.946278,6.583811,0.340030
8.966158,0.000000,8.966158,1.000000
0.437689,0.000000,0.437689,1.000000
27.587678,0.000000,27.587678,1.000000
53.401295,25.939060,27.462235,0.514262
29.647619,0.000000,29.647619,1.000000
31.051885,25.942853,5.109032,0.164532
23.086440,0.000000,23.086440,1.000000
1.271944,0.000000,1.271944,1.000000
50.918377,0.000000,50.918377,1.000000
30.496240,25.940416,4.555824,0.149390
11.217254,0.000000,11.217254,1.000000
12.711859,0.000000,12.711859,1.000000
5.716408,0.000000,5.716408,1.000000
6.668369,0.000000,6.668369,1.000000
28.868727,0.000000,28.868727,1.000000
9.043888,0.000000,9.043888,1.000000
15.002607,25.935865,10.933257,0.728757
23.139562,0.000000,23.139562,1.000000
11.461686,0.000000,11.461686,1.000000
16.110644,0.000000,16.110644,1.000000
19.306321,0.000000,19.306321,1.000000
16.795642,25.928725,9.133083,0.543777
30.057329,0.000000,30.057329,1.000000
55.102425,25.926677,29.175748,0.529482
7.287803,0.000000,7.287803,1.000000
13.075422,0.000000,13.075422,1.000000
23.970830,25.928583,1.957752,0.081672
42.449763,0.000000,42.449763,1.000000
17.036821,0.000000,17.036821,1.000000
11.530712,0.000000,11.530712,1.000000
16.275336,0.000000,16.275336,1.000000
33.938010,25.925781,8.012229,0.236084
5.402106,0.000000,5.402106,1.000000
14.335301,0.000000,14.335301,1.000000
25.876320,25.922904,0.046585,0.001800
53.143511,25.921401,27.222111,0.512238
104.374355,0.000000,104.374355,1.000000
107.020045,25.924927,81.095119,0.757756
28.490767,25.935103,2.555664,0.089701
1.992802,0.000000,1.992802,1.000000
6.190585,0.000000,6.190585,1.000000
10.314153,25.942844,15.628691,1.515267
21.789586,0.000000,21.789586,1.000000
23.086654,25.938257,2.851603,0.123517
47.860258,0.000000,47.860258,1.000000
6.575629,0.000000,6.575629,1.000000
40.297112,0.000000,40.297112,1.000000
2.756257,0.000000,2.756257,1.000000
4.756720,0.000000,4.756720,1.000000
23.729251,0.000000,23.729251,1.000000
8.989729,25.933796,16.944067,1.884825
30.611810,0.000000,30.611810,1.000000
27.301626,25.931317,1.370310,0.050192
13.798443,0.000000,13.798443,1.000000
4.950102,0.000000,4.950102,1.000000
73.359178,0.000000,73.359178,1.000000
59.571592,25.927814,33.643778,0.564762
10.406556,0.000000,10.406556,1.000000
56.563541,25.938304,30.625237,0.541431
39.158694,25.936295,13.222399,0.337662
9.975930,0.000000,9.975930,1.000000
15.437738,25.941966,10.504227,0.680425
4.911167,0.000000,4.911167,1.000000
22.295099,0.000000,22.295099,1.000000
28.390548,25.935825,2.454723,0.086463
33.234514,0.000000,33.234514,1.000000
41.772755,0.000000,41.772755,1.000000
2.726372,0.000000,2.726372,1.000000
24.285674,0.000000,24.285674,1.000000
23.004951,0.000000,23.004951,1.000000
13.148616,0.000000,13.148616,1.000000
2.617032,0.000000,2.617032,1.000000
12.337326,0.000000,12.337326,1.000000
1.354082,0.000000,1.354082,1.000000
26.861253,0.000000,26.861253,1.000000
24.994558,0.000000,24.994558,1.000000
21.371185,0.000000,21.371185,1.000000
26.365101,0.000000,26.365101,1.000000
50.487762,0.000000,50.487762,1.000000
18.528129,0.000000,18.528129,1.000000
8.671839,0.000000,8.671839,1.000000
40.522707,0.000000,40.522707,1.000000
62.627670,25.924939,36.702731,0.586047
0.622292,0.000000,0.622292,1.000000
18.282644,0.000000,18.282644,1.000000
4.592778,0.000000,4.592778,1.000000
10.556108,0.000000,10.556108,1.000000
13.484750,0.000000,13.484750,1.000000
34.613229,0.000000,34.613229,1.000000
24.135232,25.920972,1.785740,0.073989
30.353402,0.000000,30.353402,1.000000
47.135352,25.921861,21.213491,0.450055
36.487889,25.922432,10.565456,0.289561
6.977812,0.000000,6.977812,1.000000
2.591842,0.000000,2.591842,1.000000
4.288915,0.000000,4.288915,1.000000
66.850258,0.000000,66.850258,1.000000
35.725749,25.918296,9.807453,0.274521
5.975169,0.000000,5.975169,1.000000
16.358045,25.924826,9.566781,0.584836
31.374170,0.000000,31.374170,1.000000
33.334127,25.921028,7.413098,0.222388
14.065550,0.000000,14.065550,1.000000
5.867902,0.000000,5.867902,1.000000
40.630470,0.000000,40.630470,1.000000
44.156417,25.918580,18.237838,0.413028
37.348893,0.000000,37.348893,1.000000
9.740643,0.000000,9.740643,1.000000
13.768218,0.000000,13.768218,1.000000
17.454669,25.922205,8.467536,0.485116
3.815183,0.000000,3.815183,1.000000
19.679232,0.000000,19.679232,1.000000
47.149079,25.916715,21.232364,0.450324
49.550066,25.915913,23.634153,0.476975
49.666878,25.918641,23.748237,0.478150
44.539468,25.921676,18.617792,0.418007
27.147652,25.924725,1.222927,0.045047
35.084424,25.927115,9.157308,0.261008
37.923939,0.000000,37.923939,1.000000
28.664342,25.928448,2.735895,0.095446
6.965567,0.000000,6.965567,1.000000
5.949394,0.000000,5.949394,1.000000
10.783224,0.000000,10.783224,1.000000
0.071472,0.000000,0.071472,1.000000
64.588599,0.000000,64.588599,1.000000
43.737651,25.920083,17.817569,0.407374
17.070665,0.000000,17.070665,1.000000
6.639674,0.000000,6.639674,1.000000
31.730757,25.926191,5.804567,0.182932
53.305002,0.000000,53.305002,1.000000
56.271555,25.924462,30.347093,0.539297
19.791927,0.000000,19.791927,1.000000
33.655683,0.000000,33.655683,1.000000
0.478593,0.000000,0.478593,1.000000
5.799375,0.000000,5.799375,1.000000
4.023824,0.000000,4.023824,1.000000
12.047885,0.000000,12.047885,1.000000
14.832587,0.000000,14.832587,1.000000
6.882268,0.000000,6.882268,1.000000
34.290326,0.000000,34.290326,1.000000
45.289361,25.917785,19.371576,0.427729
32.829459,25.918857,6.910602,0.210500
18.902521,0.000000,18.902521,1.000000
20.276059,0.000000,20.276059,1.000000
18.236548,25.921322,7.684774,0.421394
12.027451,0.000000,12.027451,1.000000
35.654246,25.919617,9.734629,0.273029
29.245625,25.917840,3.327785,0.113787
14.616645,0.000000,14.616645,1.000000
14.085539,0.000000,14.085539,1.000000
76.725028,0.000000,76.725028,1.000000
1.000323,0.000000,1.000323,1.000000
33.922224,0.000000,33.922224,1.000000
35.037172,25.919862,9.117310,0.260218
2.275492,0.000000,2.275492,1.000000
10.652600,0.000000,10.652600,1.000000
37.428788,25.919028,11.509760,0.307511
32.828359,0.000000,32.828359,1.000000
21.103558,0.000000,21.103558,1.000000
10.717576,0.000000,10.717576,1.000000
5.600267,0.000000,5.600267,1.000000
7.661876,0.000000,7.661876,1.000000
29.676919,0.000000,29.676919,1.000000
31.527995,25.911951,5.616044,0.178129
6.032800,0.000000,6.032800,1.000000
8.606139,0.000000,8.606139,1.000000
14.510459,25.910612,11.400153,0.785651
9.786245,0.000000,9.786245,1.000000
29.220666,0.000000,29.220666,1.000000
14.340195,25.904894,11.564699,0.806453
18.171179,0.000000,18.171179,1.000000
7.908684,0.000000,7.908684,1.000000
39.182215,0.000000,39.182215,1.000000
17.787881,25.900562,8.112681,0.456079
50.090167,0.000000,50.090167,1.000000
19.550644,0.000000,19.550644,1.000000
16.289105,25.904303,9.615198,0.590284
34.475499,25.903494,8.572006,0.248641
0.776021,0.000000,0.776021,1.000000
24.701866,0.000000,24.701866,1.000000
29.021074,25.900160,3.120913,0.107540
49.433147,25.900008,23.533139,0.476060
17.629335,0.000000,17.629335,1.000000
56.918967,25.903402,31.015565,0.544907
59.827595,25.902348,33.925247,0.567050
1.274792,0.000000,1.274792,1.000000
3.932981,0.000000,3.932981,1.000000
5.365091,0.000000,5.365091,1.000000
6.792955,0.000000,6.792955,1.000000
66.365628,25.902069,40.463559,0.609707
54.602064,25.899638,28.702426,0.525666
6.654559,0.000000,6.654559,1.000000
3.422455,25.908435,22.485980,6.570132
47.422310,0.000000,47.422310,1.000000
23.734054,0.000000,23.734054,1.000000
32.957054,0.000000,32.957054,1.000000
12.007580,0.000000,12.007580,1.000000
30.761743,0.000000,30.761743,1.000000
11.318019,0.000000,11.318019,1.000000
41.579109,0.000000,41.579109,1.000000
9.278004,25.903482,16.625477,1.791924
13.625583,25.905473,12.279890,0.901238
73.346323,0.000000,73.346323,1.000000
62.657688,25.901802,36.755887,0.586614
34.749553,0.000000,34.749553,1.000000
22.467632,25.912492,3.444861,0.153325
16.237556,0.000000,16.237556,1.000000
6.998695,0.000000,6.998695,1.000000
52.101852,0.000000,52.101852,1.000000
119.188467,25.909549,93.278918,0.782617
8.666681,0.000000,8.666681,1.000000
21.728282,0.000000,21.728282,1.000000
30.613061,25.922517,4.690544,0.153220
33.919595,0.000000,33.919595,1.000000
19.046529,0.000000,19.046529,1.000000
14.787242,0.000000,14.787242,1.000000
9.330349,0.000000,9.330349,1.000000
0.554550,0.000000,0.554550,1.000000
8.671877,0.000000,8.671877,1.000000
23.238091,25.915992,2.677901,0.115238
4.490130,0.000000,4.490130,1.000000
39.708325,25.913468,13.794857,0.347405
38.335157,25.910754,12.424403,0.324099
38.886463,0.000000,38.886463,1.000000
39.320038,25.914075,13.405962,0.340945
5.273987,0.000000,5.273987,1.000000
5.335026,0.000000,5.335026,1.000000
1.910254,0.000000,1.910254,1.000000
23.822825,0.000000,23.822825,1.000000
24.216602,0.000000,24.216602,1.000000
26.184628,25.908894,0.275734,0.010530
7.133058,0.000000,7.133058,1.000000
13.789499,0.000000,13.789499,1.000000
75.950734,25.906339,50.044395,0.658906
99.297489,25.904807,73.392682,0.739119
31.956552,25.911137,6.045415,0.189176
23.285908,0.000000,23.285908,1.000000
14.055281,0.000000,14.055281,1.000000
21.971717,0.000000,21.971717,1.000000
69.444776,25.919348,43.525428,0.626763
56.296984,25.918849,30.378135,0.539605
4.767885,0.000000,4.767885,1.000000
20.879639,0.000000,20.879639,1.000000
36.845961,25.925515,10.920446,0.296381
40.383611,25.924877,14.458734,0.358035
56.971590,0.000000,56.971590,1.000000
79.631471,25.928083,53.703388,0.674399
70.261916,25.932004,44.329912,0.630924
55.200232,25.938785,29.261447,0.530096
31.810668,25.944381,5.866287,0.184413
39.801156,25.948074,13.853081,0.348057
23.209929,25.948815,2.738886,0.118005
1.950004,0.000000,1.950004,1.000000
8.127669,0.000000,8.127669,1.000000
16.607840,25.947189,9.339348,0.562346
28.176425,0.000000,28.176425,1.000000
5.139947,25.943762,20.803816,4.047477
2.215089,0.000000,2.215089,1.000000
31.347855,0.000000,31.347855,1.000000
37.503992,25.938428,11.565563,0.308382
57.224766,0.000000,57.224766,1.000000
20.483321,0.000000,20.483321,1.000000
22.494435,0.000000,22.494435,1.000000
42.617587,25.943824,16.673764,0.391241
87.391451,25.943389,61.448062,0.703136
23.579669,0.000000,23.579669,1.000000
54.162994,25.953232,28.209763,0.520831
47.116400,25.952933,21.163467,0.449174
3.446316,0.000000,3.446316,1.000000
12.182684,25.959151,13.776467,1.130824
3.337294,0.000000,3.337294,1.000000
44.388215,0.000000,44.388215,1.000000
2.664506,0.000000,2.664506,1.000000
28.886708,0.000000,28.886708,1.000000
37.439334,25.951124,11.488210,0.306849
45.581951,25.951493,19.630458,0.430663
22.562362,25.952939,3.390577,0.150276
27.820457,0.000000,27.820457,1.000000
11.979037,0.000000,11.979037,1.000000
2.571015,25.955216,23.384201,9.095319
40.286505,0.000000,40.286505,1.000000
32.297699,0.000000,32.297699,1.000000
13.689229,0.000000,13.689229,1.000000
24.567658,0.000000,24.567658,1.000000
38.371974,0.000000,38.371974,1.000000
61.754272,25.951403,35.802870,0.579763
24.033959,0.000000,24.033959,1.000000
42.867349,0.000000,42.867349,1.000000
53.438562,25.957221,27.481341,0.514260
16.565107,0.000000,16.565107,1.000000
39.684645,25.962797,13.721848,0.345772
12.059483,0.000000,12.059483,1.000000
9.654432,0.000000,9.654432,1.000000
22.327587,0.000000,22.327587,1.000000
19.846947,0.000000,19.846947,1.000000
19.500351,25.959091,6.458739,0.331211
39.020923,0.000000,39.020923,1.000000
14.610283,25.957513,11.347230,0.776660
25.623436,0.000000,25.623436,1.000000
37.605494,0.000000,37.605494,1.000000
38.428976,25.957687,12.471290,0.324528
57.808041,0.000000,57.808041,1.000000
14.537431,25.960712,11.423281,0.785784
19.171312,0.000000,19.171312,1.000000
8.078437,0.000000,8.078437,1.000000
38.848444,0.000000,38.848444,1.000000
28.777947,25.960179,2.817768,0.097914
16.412598,0.000000,16.412598,1.000000
9.275740,0.000000,9.275740,1.000000
33.818391,0.000000,33.818391,1.000000
25.231474,0.000000,25.231474,1.000000
30.709389,25.959845,4.749544,0.154661
1.037843,0.000000,1.037843,1.000000
4.564118,0.000000,4.564118,1.000000
38.806175,0.000000,38.806175,1.000000
7.622120,0.000000,7.622120,1.000000
16.126746,0.000000,16.126746,1.000000
51.726841,25.953862,25.772978,0.498252
23.204380,25.952632,2.748252,0.118437
17.984466,0.000000,17.984466,1.000000
55.780237,25.955514,29.824723,0.534683
17.625578,25.954516,8.328938,0.472548
10.874807,0.000000,10.874807,1.000000
20.119894,0.000000,20.119894,1.000000
0.647954,0.000000,0.647954,1.000000
2.093808,0.000000,2.093808,1.000000
18.128615,0.000000,18.128615,1.000000
4.638099,0.000000,4.638099,1.000000
1.626242,0.000000,1.626242,1.000000
21.292269,0.000000,21.292269,1.000000
20.147848,0.000000,20.147848,1.000000
20.438230,0.000000,20.438230,1.000000
5.757172,25.940456,20.183284,3.505764
7.373249,0.000000,7.373249,1.000000
17.409499,0.000000,17.409499,1.000000
28.480263,0.000000,28.480263,1.000000
33.161086,25.933864,7.227222,0.217943
34.611266,25.934182,8.677084,0.250701
19.132170,0.000000,19.132170,1.000000
29.955273,25.936168,4.019106,0.134170
53.289032,0.000000,53.289032,1.000000
14.000292,0.000000,14.000292,1.000000
20.454008,0.000000,20.454008,1.000000
68.331948,25.937744,42.394204,0.620416
28.809817,25.937060,2.872758,0.099715
30.513901,0.000000,30.513901,1.000000
15.014065,0.000000,15.014065,1.000000
11.838914,25.943276,14.104362,1.191356
9.036452,0.000000,9.036452,1.000000
48.381820,0.000000,48.381820,1.000000
51.744875,25.938047,25.806828,0.498732
6.400625,0.000000,6.400625,1.000000
56.207370,0.000000,56.207370,1.000000
59.206027,25.941626,33.264401,0.561841
56.285416,25.945397,30.340018,0.539039
45.764165,25.949541,19.814624,0.432972
27.848873,0.000000,27.848873,1.000000
43.713342,25.955788,17.757554,0.406227
27.297346,0.000000,27.297346,1.000000
3.465019,0.000000,3.465019,1.000000
36.670947,25.958402,10.712545,0.292126
16.355336,25.955602,9.600266,0.586981
65.146556,25.956936,39.189621,0.601561
26.315204,25.955740,0.359463,0.013660
5.365609,0.000000,5.365609,1.000000
6.855179,0.000000,6.855179,1.000000
53.579336,0.000000,53.579336,1.000000
105.203912,25.955723,79.248189,0.753282
66.324159,25.959159,40.365000,0.608602
21.979452,0.000000,21.979452,1.000000
21.487952,0.000000,21.487952,1.000000
44.494814,0.000000,44.494814,1.000000
0.726339,0.000000,0.726339,1.000000
15.202871,0.000000,15.202871,1.000000
51.589675,0.000000,51.589675,1.000000
22.804908,25.970805,3.165897,0.138825
21.540040,0.000000,21.540040,1.000000
3.319481,0.000000,3.319481,1.000000
14.414030,0.000000,14.414030,1.000000
31.491760,0.000000,31.491760,1.000000
15.422069,0.000000,15.422069,1.000000
17.654171,25.969481,8.315310,0.471011
24.427309,0.000000,24.427309,1.000000
3.355368,0.000000,3.355368,1.000000
0.958384,0.000000,0.958384,1.000000
36.381181,0.000000,36.381181,1.000000
45.037379,25.961037,19.076342,0.423567
44.714650,0.000000,44.714650,1.000000
35.558508,25.964697,9.593810,0.269804
2.019551,0.000000,2.019551,1.000000
3.573479,0.000000,3.573479,1.000000
20.760307,0.000000,20.760307,1.000000
22.573722,25.962466,3.388744,0.150119
14.532364,0.000000,14.532364,1.000000
8.965271,25.961401,16.996129,1.895774
1.285725,0.000000,1.285725,1.000000
1.503252,0.000000,1.503252,1.000000
14.465031,0.000000,14.465031,1.000000
18.421457,0.000000,18.421457,1.000000
0.142215,0.000000,0.142215,1.000000
25.580220,0.000000,25.580220,1.000000
3.310064,0.000000,3.310064,1.000000
8.305744,0.000000,8.305744,1.000000
10.415648,0.000000,10.415648,1.000000
16.781269,0.000000,16.781269,1.000000
25.384893,0.000000,25.384893,1.000000
19.814034,25.938146,6.124112,0.309080
7.504418,0.000000,7.504418,1.000000
21.925585,0.000000,21.925585,1.000000
18.202832,25.935038,7.732206,0.424780
17.124064,0.000000,17.124064,1.000000
9.498668,25.933585,16.434917,1.730234
41.367115,0.000000,41.367115,1.000000
26.523746,25.930463,0.593284,0.022368
9.919355,0.000000,9.919355,1.000000
2.832829,0.000000,2.832829,1.000000
1.594455,0.000000,1.594455,1.000000
33.522461,0.000000,33.522461,1.000000
17.085590,0.000000,17.085590,1.000000
2.833009,0.000000,2.833009,1.000000
30.544613,0.000000,30.544613,1.000000
14.855654,25.921594,11.065940,0.744897
17.786417,0.000000,17.786417,1.000000
2.778357,0.000000,2.778357,1.000000
13.233560,0.000000,13.233560,1.000000
30.226377,25.916935,4.309442,0.142572
14.313142,0.000000,14.313142,1.000000
5.276162,0.000000,5.276162,1.000000
15.053118,0.000000,15.053118,1.000000
6.867268,0.000000,6.867268,1.000000
0.990682,0.000000,0.990682,1.000000
4.312953,0.000000,4.312953,1.000000
0.899482,25.905154,25.005672,27.800083
7.872364,0.000000,7.872364,1.000000
17.566152,25.899405,8.333253,0.474393
32.924479,0.000000,32.924479,1.000000
14.269400,0.000000,14.269400,1.000000
2.170258,0.000000,2.170258,1.000000
8.658632,0.000000,8.658632,1.000000
17.216822,0.000000,17.216822,1.000000
15.785164,25.890536,10.105372,0.640182
30.890972,0.000000,30.890972,1.000000
34.471698,25.888221,8.583477,0.249001
13.308683,0.000000,13.308683,1.000000
18.745779,0.000000,18.745779,1.000000
10.709398,0.000000,10.709398,1.000000
5.343956,0.000000,5.343956,1.000000
59.702396,0.000000,59.702396,1.000000
60.578603,25.883066,34.695538,0.572736
6.100807,0.000000,6.100807,1.000000
36.274510,0.000000,36.274510,1.000000
4.354940,0.000000,4.354940,1.000000
32.653040,0.000000,32.653040,1.000000
52.561011,25.887693,26.673318,0.507473
62.452761,25.888526,36.564235,0.585470
77.167135,25.891808,51.275327,0.664471
54.008637,25.896307,28.112330,0.520515
4.479450,0.000000,4.479450,1.000000
38.532936,25.906072,12.626863,0.327690
37.135204,0.000000,37.135204,1.000000
48.363392,25.904990,22.458402,0.464368
46.429846,25.906371,20.523475,0.442032
40.318210,0.000000,40.318210,1.000000
2.525770,0.000000,2.525770,1.000000
12.591108,0.000000,12.591108,1.000000
0.535136,0.000000,0.535136,1.000000
38.773225,0.000000,38.773225,1.000000
40.053417,25.905797,14.147620,0.353219
15.408261,0.000000,15.408261,1.000000
36.614515,25.909116,10.705399,0.292381
11.277182,0.000000,11.277182,1.000000
8.273292,0.000000,8.273292,1.000000
19.022790,0.000000,19.022790,1.000000
13.420701,0.000000,13.420701,1.000000
21.250968,0.000000,21.250968,1.000000
1.155370,0.000000,1.155370,1.000000
